id,toid,type,areasqkm,gages
cat-1994,nex-1618,network,15.4705435696571,01015800
cat-1996,nex-1728,network,11.4488982269928,01015800
cat-2003,nex-1672,network,9.73439664754811,01015800
cat-2054,nex-1916,network,2.79090229950196,01015800
cat-2058,nex-1714,network,3.42089712449858,01015800
cat-2059,nex-1826,network,8.78624600845274,01015800
cat-2061,nex-1804,network,4.62870585444325,01015800
cat-2062,nex-1683,network,11.4263999730601,01015800
cat-2063,nex-2064,network,8.20485033304419,01015800
cat-2065,nex-1675,network,4.39830812702358,01015800
cat-2154,nex-1994,network,7.49340593549156,01015800
cat-2156,nex-1903,network,14.3842487580616,01015800
cat-2157,nex-1729,network,6.98715601650578,01015800
cat-2158,nex-1763,network,4.35239719201624,01015800
cat-2159,nex-1765,network,6.60420803245109,01015800
cat-2160,nex-1765,network,2.71034821351418,01015800
cat-2163,nex-1612,network,6.40350802358415,01015800
cat-2169,nex-2056,network,5.93100200251894,01015800
cat-2172,nex-2059,network,5.33295121953052,01015800
cat-2173,nex-1940,network,4.63544622905898,01015800
cat-2177,nex-1752,network,6.20414653950028,01015800
cat-2180,nex-1756,network,4.05450323099363,01015800
cat-2185,nex-1681,network,8.33084971648577,01015800
cat-2189,nex-2064,network,4.72320430202018,01015800
cat-2190,nex-1675,network,7.34849754744768,01015800
cat-2229,nex-1731,network,11.5398048870408,01015800
cat-2232,nex-1605,network,7.80074864099662,01015800
cat-2012,nex-2013,network,12.0649534694981,01015800
cat-2226,nex-2012,network,3.29129165702274,01015800
cat-2415,nex-2013,network,8.52749412310019,01015800
cat-2013,nex-1679,network,3.51361035000658,01015800
cat-2194,nex-1677,network,3.8488428989605,01015800
cat-2414,nex-1960,network,4.09050561601484,01015800
cat-1960,nex-1961,network,11.2135459410496,01015800
cat-2413,nex-1961,network,2.63610272248508,01015800
cat-2239,nex-1839,network,4.87304728191891,01015800
cat-2412,nex-1840,network,4.84604872648197,01015800
cat-1671,nex-1672,network,8.36639183696816,01015800
cat-2411,nex-2003,network,3.84525670045185,01015800
cat-2192,nex-1946,network,0.610200512997247,01015800
cat-1946,nex-1673,network,8.46180221403776,01015800
cat-2191,nex-1673,network,4.00905052198082,01015800
cat-2458,nex-1673,network,12.2827601159618,01015800
cat-2410,nex-1673,network,1.74015066150342,01015800
cat-1973,nex-1674,network,8.50770059396216,01015800
cat-2193,nex-1674,network,3.53744865457076,01015800
cat-1768,nex-1769,network,12.0914917469145,01015800
cat-2064,nex-1769,network,3.19635361347041,01015800
cat-2408,nex-1768,network,7.26614641350414,01015800
cat-2459,nex-1675,network,8.94465426146354,01015800
cat-2409,nex-1675,network,5.94494930701038,01015800
cat-1920,nex-1921,network,7.41329950495237,01015800
cat-2087,nex-1921,network,4.91309901898515,01015800
cat-2407,nex-1769,network,8.10495442354491,01015800
cat-1675,nex-1676,network,1.07055089097521,01015800
cat-1676,nex-1677,network,6.27119808749724,01015800
cat-1677,nex-1678,network,4.68000366754004,01015800
cat-1941,nex-1942,network,8.10629439296371,01015800
cat-2404,nex-1942,network,2.50110003600937,01015800
cat-2188,nex-1943,network,4.7888940509731,01015800
cat-2405,nex-1943,network,4.74254154899406,01015800
cat-1943,nex-1944,network,6.45255288458627,01015800
cat-2406,nex-1944,network,2.24865269546145,01015800
cat-1944,nex-1678,network,9.55619975252417,01015800
cat-2187,nex-1679,network,10.8418471920553,01015800
cat-2186,nex-1679,network,5.8486478983998,01015800
cat-1948,nex-1949,network,4.21064755648993,01015800
cat-1949,nex-1680,network,12.0464888130106,01015800
cat-2416,nex-1679,network,3.15675202950989,01015800
cat-2403,nex-1680,network,3.6152993249827,01015800
cat-1680,nex-1681,network,6.97365947248261,01015800
cat-2402,nex-2185,network,3.34214902352485,01015800
cat-2184,nex-1682,network,8.69084998211512,01015800
cat-2456,nex-1683,network,7.34534226452643,01015800
cat-2195,nex-1683,network,4.17195239398563,01015800
cat-1683,nex-1684,network,4.74165427051497,01015800
cat-1802,nex-1803,network,13.9045472145583,01015800
cat-2398,nex-1802,network,3.74580177744085,01015800
cat-2397,nex-1803,network,2.56454967157657,01015800
cat-2399,nex-1804,network,6.44175436949187,01015800
cat-2400,nex-2061,network,11.5519493115367,01015800
cat-2183,nex-1805,network,13.2610444919603,01015800
cat-2401,nex-1805,network,2.74815025200255,01015800
cat-1805,nex-1806,network,7.78364876702097,01015800
cat-2002,nex-1806,network,3.79215746549345,01015800
cat-2196,nex-1627,network,0.639896922007591,01015800
cat-1957,nex-1958,network,5.53725257400998,01015800
cat-1958,nex-1626,network,16.5595506524724,01015800
cat-2357,nex-1924,network,9.37575845096384,01015800
cat-1922,nex-1923,network,13.4262005039762,01015800
cat-1923,nex-1924,network,8.24940608397918,01015800
cat-2358,nex-1918,network,1.45844459095204,01015800
cat-1918,nex-1919,network,14.9422443885145,01015800
cat-2088,nex-1919,network,8.94330500394267,01015800
cat-2386,nex-1883,network,3.26205443255597,01015800
cat-2387,nex-1963,network,4.33124432099473,01015800
cat-1963,nex-1964,network,11.2360566284141,01015800
cat-2388,nex-1964,network,12.8137465395968,01015800
cat-1964,nex-1882,network,7.41464766896377,01015800
cat-1883,nex-1723,network,3.09825283503948,01015800
cat-1998,nex-1999,network,3.44564830351661,01015800
cat-2383,nex-1999,network,1.87379878502398,01015800
cat-1999,nex-2000,network,7.04474849251592,01015800
cat-2384,nex-2000,network,4.0959060074667,01015800
cat-2000,nex-2001,network,10.7505009899648,01015800
cat-2385,nex-2001,network,2.83769601750073,01015800
cat-2001,nex-1826,network,17.0757081900163,01015800
cat-2382,nex-1824,network,4.60395229952097,01015800
cat-2380,nex-1862,network,3.09825469798219,01015800
cat-2381,nex-1863,network,3.14325013948724,01015800
cat-1863,nex-1826,network,13.3852442894667,01015800
cat-1826,nex-1719,network,1.68074991899677,01015800
cat-2379,nex-1715,network,2.18745321748295,01015800
cat-2378,nex-2058,network,3.26610493201061,01015800
cat-1715,nex-1716,network,7.76925035099233,01015800
cat-1873,nex-1717,network,5.08140265949479,01015800
cat-1717,nex-1718,network,4.57874940148872,01015800
cat-2233,nex-2234,network,12.9546033210126,01015800
cat-2234,nex-1718,network,4.70384617053339,01015800
cat-2377,nex-1718,network,6.1155059534644,01015800
cat-2174,nex-1720,network,4.82490078302949,01015800
cat-1720,nex-1721,network,3.88439702093534,01015800
cat-2376,nex-1937,network,3.95684496446516,01015800
cat-2057,nex-1936,network,9.21959761496256,01015800
cat-2375,nex-2057,network,4.31729889302854,01015800
cat-2374,nex-1937,network,3.47174882102627,01015800
cat-1937,nex-1721,network,21.6999035775456,01015800
cat-1721,nex-1722,network,11.5542059354699,01015800
cat-2457,nex-1722,network,14.8342490999804,01015800
cat-2373,nex-1723,network,4.81634649899094,01015800
cat-2164,nex-1610,network,10.3760984205449,01015800
cat-2165,nex-1610,network,3.93569926192901,01015800
cat-2369,nex-2054,network,4.39290214643461,01015800
cat-1916,nex-1609,network,14.0395536135267,01015800
cat-2366,nex-1904,network,4.73625452703494,01015800
cat-2167,nex-1908,network,3.29085492301136,01015800
cat-1908,nex-1608,network,5.45715279899204,01015800
cat-2367,nex-1905,network,25.3556961660929,01015800
cat-2368,nex-1906,network,2.21940174150869,01015800
cat-1906,nex-1608,network,12.2903943975444,01015800
cat-2166,nex-1608,network,10.8368984924928,01015800
cat-1604,nex-1605,network,9.75060586795306,01015800
cat-1605,nex-1606,network,5.32214837100968,01015800
cat-1853,nex-1854,network,6.87374062643737,01015800
cat-1606,nex-1607,network,5.98724833948274,01015800
cat-2168,nex-1837,network,3.16305483304228,01015800
cat-1837,nex-1838,network,11.6235018899511,01015800
cat-1838,nex-1609,network,4.32720128698057,01015800
cat-2370,nex-1611,network,4.09410463954231,01015800
cat-2055,nex-2056,network,14.8576597829858,01015800
cat-2056,nex-1611,network,8.44514358299953,01015800
cat-2365,nex-1611,network,12.5518578524209,01015800
cat-2371,nex-1611,network,3.54240178201088,01015800
cat-1611,nex-1612,network,5.55839341645497,01015800
cat-1612,nex-1613,network,8.26154238150043,01015800
cat-2051,nex-1996,network,3.62610539999291,01015800
cat-2362,nex-2053,network,1.3450486410124,01015800
cat-2052,nex-2053,network,5.62635349196719,01015800
cat-2053,nex-1764,network,4.59674838002076,01015800
cat-1765,nex-1766,network,7.08795486456029,01015800
cat-2363,nex-1766,network,8.66789258390795,01015800
cat-1766,nex-1767,network,4.13324837549187,01015800
cat-1767,nex-1728,network,1.89225107557264,01015800
cat-2364,nex-1834,network,1.85309879404628,01015800
cat-2162,nex-1726,network,1.93275337051156,01015800
cat-2161,nex-1725,network,7.49835193497907,01015800
cat-1724,nex-1725,network,6.17264627843804,01015800
cat-1864,nex-1865,network,18.1849525829746,01015800
cat-1865,nex-1866,network,10.1488387635202,01015800
cat-2361,nex-1866,network,2.99790634045969,01015800
cat-1866,nex-1867,network,3.12705351451037,01015800
cat-2360,nex-1730,network,5.01075368098005,01015800
cat-2230,nex-1731,network,8.09548765648647,01015800
cat-1731,nex-1613,network,6.81930935995445,01015800
cat-1613,nex-1614,network,16.7800486454228,01015800
cat-2170,nex-1614,network,12.735906020974,01015800
cat-2372,nex-2170,network,4.92389577906446,01015800
cat-1614,nex-1615,network,4.95944649896368,01015800
cat-1615,nex-1616,network,4.42214946904081,01015800
cat-1900,nex-1901,network,14.770352835094,01015800
cat-1901,nex-1902,network,6.11639849695274,01015800
cat-2155,nex-1902,network,2.19959600851528,01015800
cat-1902,nex-1903,network,12.5806499459741,01015800
cat-2359,nex-2156,network,11.870997290973,01015800
cat-1903,nex-1616,network,13.8320972865798,01015800
cat-2389,nex-1617,network,7.75620456746557,01015800
cat-1617,nex-1618,network,12.5473439025487,01015800
cat-1618,nex-1619,network,6.61589948245146,01015800
cat-2175,nex-1619,network,5.24250329856384,01015800
cat-2153,nex-1620,network,7.23015034646436,01015800
cat-2227,nex-1621,network,7.99830431549674,01015800
cat-2179,nex-1755,network,6.38595617403284,01015800
cat-2178,nex-1752,network,3.12975308243114,01015800
cat-1750,nex-1751,network,13.2939058904369,01015800
cat-2392,nex-1751,network,4.89510764100087,01015800
cat-1752,nex-1753,network,7.97669682300509,01015800
cat-2391,nex-1754,network,8.39024983804218,01015800
cat-1754,nex-1755,network,7.30214985148596,01015800
cat-2176,nex-1756,network,9.36404529298464,01015800
cat-2181,nex-1756,network,7.17345420752229,01015800
cat-2394,nex-2181,network,6.17669858702864,01015800
cat-2393,nex-1823,network,7.81649735390531,01015800
cat-2086,nex-1821,network,11.1105023895221,01015800
cat-2455,nex-1821,network,3.86325279004309,01015800
cat-1818,nex-1819,network,14.7892554674641,01015800
cat-1819,nex-1820,network,7.84620295642608,01015800
cat-1820,nex-1821,network,6.6545952659786,01015800
cat-1822,nex-1823,network,7.40564570245111,01015800
cat-2390,nex-1621,network,6.38325157056469,01015800
cat-2182,nex-1622,network,6.74640094954991,01015800
cat-1909,nex-1910,network,9.30015089102503,01015800
cat-2396,nex-1910,network,6.7734055259518,01015800
cat-1910,nex-1911,network,9.68984876695047,01015800
cat-2395,nex-1623,network,4.30470318155339,01015800
cat-2152,nex-1624,network,4.61744861387371,01015800
cat-2151,nex-1624,network,12.5657888085563,01015800
cat-1624,nex-1625,network,6.80264412755047,01015800
cat-2231,nex-1625,network,20.4889418324275,01015800
cat-1625,nex-1626,network,13.7956548060247,01015800
cat-13962,nex-13963,network,12.3583431464579,01130000
cat-13963,nex-13964,network,6.40079255247584,01130000
cat-14816,nex-14706,network,10.1934029790345,01130000
cat-13961,nex-13962,network,28.772102128492,01130000
cat-13964,nex-13965,network,21.5365541039342,01130000
cat-13970,nex-13971,network,20.6293511880643,01130000
cat-14593,nex-13964,network,9.04229836652046,01130000
cat-14814,nex-14815,network,4.90949495998633,01130000
cat-14983,nex-14984,network,42.7266018540373,01130000
cat-14984,nex-13966,network,6.34320441001485,01130000
cat-15402,nex-13963,network,3.39614837544987,01130000
cat-15738,nex-15739,network,7.90155653401419,01130000
cat-15741,nex-14420,network,5.535906205485,01130000
cat-15742,nex-15743,network,10.708648006485,01130000
cat-15767,nex-13966,network,12.1900468905234,01130000
cat-16313,nex-13965,network,5.32349378104896,01130000
cat-17045,nex-15742,network,8.54639382607838,01130000
cat-17044,nex-15743,network,10.3549560660401,01130000
cat-15743,nex-13970,network,11.5640934794038,01130000
cat-16314,nex-13962,network,3.23774125650033,01130000
cat-17039,nex-16314,network,14.6398461300014,01130000
cat-17040,nex-13963,network,4.06980813601041,01130000
cat-16315,nex-13963,network,4.75965121052158,01130000
cat-17042,nex-13963,network,3.49379820447834,01130000
cat-17041,nex-13963,network,8.73224491503978,01130000
cat-15740,nex-14593,network,10.7698546935599,01130000
cat-17043,nex-13965,network,8.25164903248463,01130000
cat-13965,nex-13966,network,15.7126585184692,01130000
cat-15401,nex-14984,network,2.26439787146526,01130000
cat-13966,nex-13967,network,0.0359993609994054,01130000
cat-14419,nex-14420,network,6.87735128703515,01130000
cat-14420,nex-14421,network,3.69359901444983,01130000
cat-14421,nex-13967,network,6.59249309251974,01130000
cat-13967,nex-13968,network,8.28405267748313,01130000
cat-14690,nex-14691,network,28.8427510394994,01130000
cat-15739,nex-14691,network,10.372941558009,01130000
cat-14691,nex-14692,network,20.6428567634434,01130000
cat-14692,nex-14693,network,23.0408960490343,01130000
cat-14693,nex-14694,network,10.2662989966218,01130000
cat-17092,nex-14694,network,13.4788483440012,01130000
cat-14694,nex-13968,network,8.26965270890611,01130000
cat-13968,nex-13969,network,16.3768503645126,01130000
cat-15736,nex-15737,network,7.51499886145579,01130000
cat-15737,nex-13969,network,4.54815468458711,01130000
cat-13969,nex-13970,network,6.44219755645394,01130000
cat-17038,nex-13971,network,6.93539883006882,01130000
cat-14702,nex-14703,network,11.8129464808698,01130000
cat-17037,nex-14703,network,9.01395193053482,01130000
cat-14703,nex-14704,network,9.1309409640114,01130000
cat-17036,nex-14704,network,5.52465450001545,01130000
cat-14704,nex-14705,network,6.86700196646435,01130000
cat-17094,nex-14705,network,14.7824993519972,01130000
cat-14705,nex-14706,network,4.97789953201899,01130000
cat-14815,nex-14816,network,7.67429844297554,01130000
cat-14706,nex-13971,network,29.8133949643803,01130000
cat-13971,nex-13972,network,14.2033495274704,01130000
cat-10424,nex-10425,network,8.31690396448141,01064500
cat-10413,nex-10414,network,19.4750967194788,01064500
cat-10419,nex-10420,network,12.4420533660114,01064500
cat-10420,nex-10421,network,9.15704480248711,01064500
cat-10422,nex-10423,network,1.3045537710276,01064500
cat-10423,nex-10424,network,11.8876466878606,01064500
cat-10425,nex-10426,network,8.6701514759891,01064500
cat-10481,nex-10482,network,11.908801408498,01064500
cat-10483,nex-10484,network,8.75924914046508,01064500
cat-10484,nex-10485,network,5.84325489144807,01064500
cat-10517,nex-10518,network,11.5245057734954,01064500
cat-10518,nex-10485,network,13.4549976735883,01064500
cat-10608,nex-10609,network,9.44549887498552,01064500
cat-10640,nex-10482,network,11.7211550535592,01064500
cat-10672,nex-10518,network,9.5134490414025,01064500
cat-10694,nex-10425,network,4.0661999325331,01064500
cat-10698,nex-10415,network,27.4869012780963,01064500
cat-10713,nex-10480,network,4.43160806846148,01064500
cat-10714,nex-10674,network,5.75370468450853,01064500
cat-10840,nex-10482,network,3.0330009674981,01064500
cat-10418,nex-10419,network,4.2844518854845,01064500
cat-10426,nex-10427,network,3.58559765101814,01064500
cat-10479,nex-10480,network,7.95869479352412,01064500
cat-10480,nex-10481,network,6.99164715151099,01064500
cat-10485,nex-10427,network,0.165598267495973,01064500
cat-10605,nex-10606,network,7.66394973003259,01064500
cat-10615,nex-10485,network,3.40919802002305,01064500
cat-10639,nex-10615,network,9.55125234900045,01064500
cat-10673,nex-10485,network,8.48924885697219,01064500
cat-10674,nex-10481,network,7.70084375403121,01064500
cat-10709,nex-10417,network,9.60299399707067,01064500
cat-10710,nex-10711,network,8.05005141750468,01064500
cat-10757,nex-10758,network,9.47610066611944,01064500
cat-10759,nex-10673,network,4.01895850502737,01064500
cat-10800,nex-10421,network,9.99584715608013,01064500
cat-10831,nex-10709,network,5.86755483744017,01064500
cat-10832,nex-10415,network,5.47919699854542,01064500
cat-10833,nex-10414,network,6.62174986503632,01064500
cat-10834,nex-10756,network,5.47964578791029,01064500
cat-10835,nex-10758,network,6.05070595341255,01064500
cat-10839,nex-10484,network,4.94369728652152,01064500
cat-10893,nex-10485,network,7.69904729997217,01064500
cat-10894,nex-10608,network,11.2585525874549,01064500
cat-10976,nex-10755,network,25.0204489424326,01064500
cat-10753,nex-10754,network,25.1212503149552,01064500
cat-10754,nex-10755,network,10.302761200507,01064500
cat-10755,nex-10756,network,21.815547943581,01064500
cat-10756,nex-10423,network,15.24779894261,01064500
cat-10980,nex-10710,network,6.51464640449786,01064500
cat-10975,nex-10711,network,6.67304742154939,01064500
cat-10711,nex-10712,network,23.7226528799312,01064500
cat-10919,nex-10712,network,9.62234820002329,01064500
cat-10712,nex-10609,network,5.83920370352152,01064500
cat-10918,nex-10605,network,6.33420055354628,01064500
cat-10606,nex-10607,network,13.4685071369662,01064500
cat-10607,nex-10608,network,17.2354528484989,01064500
cat-10917,nex-10609,network,10.2887905410178,01064500
cat-10609,nex-10422,network,12.1598986139702,01064500
cat-10799,nex-10800,network,54.4945549319077,01064500
cat-10697,nex-10698,network,20.7927000134972,01064500
cat-10414,nex-10415,network,8.58105838797671,01064500
cat-10916,nex-10415,network,5.56335153901434,01064500
cat-10415,nex-10416,network,12.5333915490491,01064500
cat-10915,nex-10416,network,6.09795256496981,01064500
cat-10416,nex-10417,network,9.58679189097509,01064500
cat-10708,nex-10709,network,26.119351858393,01064500
cat-10979,nex-10708,network,10.771647462004,01064500
cat-10914,nex-10417,network,9.09630452246475,01064500
cat-10417,nex-10418,network,14.0782575105204,01064500
cat-10913,nex-10418,network,18.2412007020353,01064500
cat-10977,nex-10419,network,18.4355949239717,01064500
cat-10830,nex-10419,network,9.03914886153714,01064500
cat-10829,nex-10420,network,5.01795699305019,01064500
cat-10912,nex-10420,network,0.89055415348085,01064500
cat-10421,nex-10422,network,3.63464680504435,01064500
cat-10911,nex-10424,network,0.665098537522584,01064500
cat-10693,nex-10694,network,12.2255964899174,01064500
cat-10920,nex-10757,network,11.3219989694426,01064500
cat-10758,nex-10425,network,3.93525087749231,01064500
cat-10827,nex-10828,network,4.11615178199598,01064500
cat-10828,nex-10426,network,16.6050063720427,01064500
cat-10846,nex-10484,network,5.38650387447561,01064500
cat-10843,nex-10844,network,3.98565601200313,01064500
cat-10844,nex-10481,network,7.6004949104546,01064500
cat-10478,nex-10479,network,12.0707920934195,01064500
cat-10930,nex-10479,network,8.48520387912199,01064500
cat-10929,nex-10480,network,3.97125106201328,01064500
cat-10805,nex-10480,network,1.14119719651264,01064500
cat-10841,nex-10842,network,6.02099955442881,01064500
cat-10928,nex-10842,network,0.942302321984954,01064500
cat-10842,nex-10481,network,5.55794599048714,01064500
cat-10927,nex-10481,network,3.21840480598074,01064500
cat-10926,nex-10481,network,3.98340121050537,01064500
cat-10925,nex-10640,network,3.28274204398337,01064500
cat-10845,nex-10482,network,12.729153131991,01064500
cat-10931,nex-10482,network,11.7670430520172,01064500
cat-10924,nex-10482,network,3.66570108451222,01064500
cat-10923,nex-10482,network,5.38379778594309,01064500
cat-10482,nex-10483,network,26.343444096003,01064500
cat-10804,nex-10483,network,1.66139559451698,01064500
cat-10922,nex-10839,network,3.91049811895406,01064500
cat-10838,nex-10484,network,3.6184501260937,01064500
cat-10932,nex-10484,network,3.66884716053709,01064500
cat-10921,nex-10615,network,3.58470213752197,01064500
cat-10837,nex-10615,network,3.2750973674884,01064500
cat-10836,nex-10639,network,3.79844517596921,01064500
cat-10427,nex-10428,network,4.83614648106324,01064500
cat-410,nex-411,network,14.9350443571121,01013500
cat-416,nex-417,network,11.2796932409679,01013500
cat-417,nex-418,network,7.50329616604465,01013500
cat-418,nex-419,network,10.3995013815307,01013500
cat-424,nex-425,network,14.1695937089268,01013500
cat-427,nex-428,network,1.85848934401432,01013500
cat-430,nex-431,network,5.54715342903399,01013500
cat-435,nex-436,network,6.03539867247516,01013500
cat-436,nex-437,network,9.53054891546053,01013500
cat-500,nex-501,network,9.70695919793602,01013500
cat-503,nex-504,network,12.2112120869482,01013500
cat-504,nex-505,network,7.24275272703689,01013500
cat-505,nex-427,network,6.44265560696053,01013500
cat-507,nex-508,network,6.97680719560433,01013500
cat-518,nex-519,network,11.4178411665539,01013500
cat-551,nex-552,network,6.87195049051823,01013500
cat-554,nex-555,network,13.0540477950483,01013500
cat-581,nex-582,network,10.7451005850003,01013500
cat-582,nex-583,network,11.126252317534,01013500
cat-591,nex-592,network,12.1045488299703,01013500
cat-592,nex-593,network,12.3457446810746,01013500
cat-601,nex-602,network,10.3409986770547,01013500
cat-602,nex-412,network,9.7379932275124,01013500
cat-652,nex-653,network,11.6338461210498,01013500
cat-662,nex-434,network,10.9062072585047,01013500
cat-671,nex-672,network,11.1446969535368,01013500
cat-672,nex-673,network,13.9099437855085,01013500
cat-708,nex-709,network,11.903852195985,01013500
cat-712,nex-713,network,13.1683357889533,01013500
cat-735,nex-502,network,6.16185753745615,01013500
cat-741,nex-742,network,9.16065117002374,01013500
cat-747,nex-748,network,13.944155413524,01013500
cat-750,nex-662,network,7.12079896956944,01013500
cat-767,nex-768,network,10.017896755548,01013500
cat-774,nex-420,network,8.00279558551763,01013500
cat-776,nex-777,network,16.9046936685777,01013500
cat-778,nex-418,network,9.90451086309624,01013500
cat-831,nex-503,network,5.29649565750918,01013500
cat-832,nex-502,network,7.29494610748416,01013500
cat-833,nex-425,network,3.05865006302137,01013500
cat-881,nex-437,network,9.6650952524965,01013500
cat-884,nex-555,network,11.6028019394984,01013500
cat-889,nex-415,network,11.3890586445054,01013500
cat-890,nex-426,network,10.2779945775672,01013500
cat-891,nex-892,network,17.4257996084067,01013500
cat-952,nex-652,network,3.85920026548813,01013500
cat-954,nex-554,network,4.20839958598324,01013500
cat-955,nex-433,network,5.9890460490022,01013500
cat-956,nex-433,network,7.46865501302263,01013500
cat-960,nex-657,network,5.18129304759703,01013500
cat-961,nex-505,network,11.3332491631222,01013500
cat-964,nex-417,network,8.99145336599332,01013500
cat-966,nex-410,network,3.21164712454398,01013500
cat-974,nex-975,network,5.43735647551463,01013500
cat-978,nex-592,network,9.7006586220037,01013500
cat-1090,nex-555,network,10.6397969940121,01013500
cat-1103,nex-504,network,6.50609567097901,01013500
cat-1107,nex-425,network,7.18560808193539,01013500
cat-1131,nex-507,network,7.21484106750125,01013500
cat-1132,nex-506,network,9.09539991001906,01013500
cat-411,nex-412,network,6.70725421649785,01013500
cat-414,nex-415,network,4.41270002244624,01013500
cat-415,nex-416,network,5.18309872200687,01013500
cat-420,nex-421,network,8.17019458647266,01013500
cat-421,nex-422,network,9.85815219153269,01013500
cat-428,nex-429,network,8.46225989999421,01013500
cat-429,nex-430,network,6.8368474933702,01013500
cat-432,nex-433,network,6.07050422096962,01013500
cat-437,nex-438,network,10.4647457699691,01013500
cat-501,nex-502,network,9.72135441457859,01013500
cat-502,nex-503,network,9.46530417596039,01013500
cat-506,nex-507,network,9.41220383397184,01013500
cat-510,nex-511,network,5.61824725501743,01013500
cat-511,nex-512,network,10.3284011699324,01013500
cat-512,nex-513,network,7.83899748453447,01013500
cat-513,nex-514,network,9.07020972907214,01013500
cat-514,nex-515,network,11.4776981505358,01013500
cat-553,nex-554,network,9.81000632692265,01013500
cat-555,nex-436,network,5.74875161095783,01013500
cat-594,nex-595,network,7.66080405901273,01013500
cat-595,nex-516,network,5.80995789302252,01013500
cat-597,nex-598,network,9.51210442804879,01013500
cat-598,nex-599,network,7.98614115307125,01013500
cat-599,nex-428,network,10.1232023310455,01013500
cat-639,nex-640,network,6.82874864107531,01013500
cat-653,nex-422,network,6.39405139497125,01013500
cat-654,nex-655,network,6.57990799197604,01013500
cat-656,nex-657,network,7.83630250653014,01013500
cat-660,nex-661,network,8.25884309700498,01013500
cat-710,nex-711,network,7.69994270546532,01013500
cat-737,nex-738,network,7.46955090443899,01013500
cat-742,nex-743,network,5.34374962658367,01013500
cat-768,nex-516,network,8.22554790753237,01013500
cat-769,nex-770,network,5.345100341993,01013500
cat-771,nex-772,network,9.59310279449794,01013500
cat-773,nex-774,network,8.28315116995135,01013500
cat-780,nex-438,network,9.26144748003317,01013500
cat-829,nex-555,network,8.5886965440087,01013500
cat-830,nex-552,network,5.19975191254792,01013500
cat-834,nex-745,network,4.67594626945256,01013500
cat-835,nex-836,network,18.2664061785094,01013500
cat-836,nex-837,network,8.3173486095558,01013500
cat-886,nex-504,network,11.1248919359654,01013500
cat-887,nex-656,network,16.2944951399425,01013500
cat-888,nex-417,network,6.26670460355319,01013500
cat-962,nex-963,network,6.94754549546847,01013500
cat-965,nex-411,network,4.31774738546928,01013500
cat-969,nex-778,network,7.72829637748407,01013500
cat-980,nex-511,network,6.81614588247721,01013500
cat-983,nex-433,network,3.88349386652879,01013500
cat-985,nex-519,network,21.5878549410297,01013500
cat-990,nex-896,network,8.50724979301254,01013500
cat-1091,nex-436,network,5.67225544952895,01013500
cat-1098,nex-504,network,4.28219887951739,01013500
cat-1099,nex-959,network,5.03415364495062,01013500
cat-1105,nex-657,network,7.12620489595237,01013500
cat-1106,nex-833,network,4.10444888399661,01013500
cat-1109,nex-422,network,5.63354696256326,01013500
cat-1110,nex-421,network,9.40095295196943,01013500
cat-1120,nex-661,network,12.7894514940245,01013500
cat-1121,nex-661,network,16.490703473907,01013500
cat-1122,nex-595,network,3.9464893259779,01013500
cat-1124,nex-595,network,6.71625012148786,01013500
cat-1125,nex-515,network,4.25339459550334,01013500
cat-1126,nex-513,network,20.287804374032,01013500
cat-1129,nex-510,network,9.64214974804914,01013500
cat-1130,nex-510,network,4.57469393400442,01013500
cat-1141,nex-779,network,7.17344744401379,01013500
cat-1142,nex-438,network,14.0944615470101,01013500
cat-1415,nex-555,network,17.3799066689285,01013500
cat-550,nex-551,network,13.3402531680496,01013500
cat-1313,nex-552,network,3.40829842946266,01013500
cat-1087,nex-1088,network,5.40764296191075,01013500
cat-1312,nex-1088,network,1.95480367198727,01013500
cat-1088,nex-552,network,4.97745394208696,01013500
cat-1315,nex-552,network,3.73094975244808,01013500
cat-1314,nex-552,network,3.80654813251311,01013500
cat-1086,nex-552,network,5.72849491502076,01013500
cat-552,nex-553,network,5.67585036895124,01013500
cat-953,nex-553,network,3.39029912702617,01013500
cat-1316,nex-554,network,1.16909542346622,01013500
cat-883,nex-884,network,7.87680042748952,01013500
cat-1317,nex-884,network,2.33594749350692,01013500
cat-1089,nex-554,network,5.31495122850926,01013500
cat-828,nex-829,network,5.34510251553423,01013500
cat-882,nex-554,network,4.31415438304997,01013500
cat-1318,nex-436,network,5.55434891100308,01013500
cat-1388,nex-434,network,7.18874238601065,01013500
cat-749,nex-750,network,10.9363404824861,01013500
cat-1092,nex-434,network,1.40805567002261,01013500
cat-1094,nex-433,network,3.27689355152116,01013500
cat-1093,nex-433,network,4.58640217798269,01013500
cat-1138,nex-432,network,2.82554405997425,01013500
cat-1095,nex-432,network,6.40214928894294,01013500
cat-1145,nex-431,network,5.55884469000693,01013500
cat-1143,nex-431,network,8.83170519748405,01013500
cat-1137,nex-431,network,4.08915249746977,01013500
cat-984,nex-520,network,7.14913860149369,01013500
cat-659,nex-660,network,4.32584731797807,01013500
cat-976,nex-977,network,7.67745506249031,01013500
cat-977,nex-661,network,6.51465462605065,01013500
cat-661,nex-519,network,4.32405765452676,01013500
cat-894,nex-895,network,7.30530802346735,01013500
cat-895,nex-518,network,5.66684981996939,01013500
cat-1136,nex-747,network,9.81449778599276,01013500
cat-986,nex-987,network,10.1866496444565,01013500
cat-987,nex-748,network,16.6940928043623,01013500
